Time [s], Analyzer Name, Decoded Protocol Result
0.029252000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029261500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029269500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029279000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029287000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029296500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029304500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029314000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029322000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029331500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029339500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029349000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029357000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029366500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029374500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029384000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029392000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029401500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029409500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029419000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029427000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029436500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029444500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029454000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029462000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029471500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029479500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029489000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029497000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029506500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029514500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029524000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029532000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029541500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029549500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029559000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029567000000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.029632541666667,SPI,MOSI: 0x2A;  MISO: 0xFF
0.029640541666667,SPI,MOSI: 0xD4;  MISO: 0xFF
0.029650041666667,SPI,MOSI: 0x00;  MISO: 0x0F
0.029658041666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.029716833333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.029724833333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.029734333333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.029742333333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.029772708333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.029780708333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.029790208333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.029798208333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.029827916666667,SPI,MOSI: 0x2A;  MISO: 0xFF
0.029835916666667,SPI,MOSI: 0xD4;  MISO: 0xFF
0.029845416666667,SPI,MOSI: 0x00;  MISO: 0x0F
0.029853416666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.029883208333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.029891208333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.029900708333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.029908708333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.029969333333333,SPI,MOSI: 0x2A;  MISO: 0xFF
0.029977333333333,SPI,MOSI: 0xD4;  MISO: 0xFF
0.029986833333333,SPI,MOSI: 0x00;  MISO: 0x0F
0.029994833333333,SPI,MOSI: 0x00;  MISO: 0xFF
0.030024916666667,SPI,MOSI: 0x2A;  MISO: 0xFF
0.030032916666667,SPI,MOSI: 0xD4;  MISO: 0xFF
0.030042416666667,SPI,MOSI: 0x00;  MISO: 0x0F
0.030050416666667,SPI,MOSI: 0x00;  MISO: 0xFF
0.030080000000000,SPI,MOSI: 0x2A;  MISO: 0xFF
0.030088000000000,SPI,MOSI: 0xD4;  MISO: 0xFF
0.030097500000000,SPI,MOSI: 0x00;  MISO: 0x0F
0.030105500000000,SPI,MOSI: 0x00;  MISO: 0xFF
0.030135375000000,SPI,MOSI: 0x2A;  MISO: 0xFF
