Time [s], Analyzer Name, Decoded Protocol Result,,,
0.68450775,SPI,MOSI, 0x0000,  MISO, 0xC19F
0.684532917,SPI,MOSI, 0x0000,  MISO, 0x579F
0.684557958,SPI,MOSI, 0x0000,  MISO, 0x709F
0.684583,SPI,MOSI, 0x0000,  MISO, 0x3667
0.684608042,SPI,MOSI, 0x0000,  MISO, 0x00A2
0.684632625,SPI,MOSI, 0x0000,  MISO, 0x9F80
0.684657667,SPI,MOSI, 0x0000,  MISO, 0x9F95
0.684682708,SPI,MOSI, 0x0000,  MISO, 0x9F22
0.68470775,SPI,MOSI, 0x0000,  MISO, 0x5DFF
0.684732792,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684751583,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684770333,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684789125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684807875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684826667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684845417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684864208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684882958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.68490175,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684920542,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684939292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684958083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684976833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.684995625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685014375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685033167,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685051917,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685070708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685089458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685109125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685127875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685146667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685165417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685184208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.685202958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.68522175,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.6852405,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.76036075,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.760379292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.760418917,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.760437458,SPI,MOSI, 0x0000,  MISO, 0x3FFF
0.760477042,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.760495583,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.760535167,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.760553708,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.760593292,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.760611833,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.760652333,SPI,MOSI, 0x4900,  MISO, 0xFFFF
0.760670833,SPI,MOSI, 0xDD00,  MISO, 0xFF00
0.76068975,SPI,MOSI, 0x0000,  MISO, 0x5A9F
0.760714917,SPI,MOSI, 0x0000,  MISO, 0x699F
0.760739958,SPI,MOSI, 0x0000,  MISO, 0x729F
0.760765,SPI,MOSI, 0x0000,  MISO, 0x0D93
0.760789792,SPI,MOSI, 0x0000,  MISO, 0x0088
0.760814375,SPI,MOSI, 0x0000,  MISO, 0x9F81
0.760839417,SPI,MOSI, 0x0000,  MISO, 0x9F8B
0.760864458,SPI,MOSI, 0x0000,  MISO, 0x9F25
0.7608895,SPI,MOSI, 0x0000,  MISO, 0x0DFF
0.760914292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.760933083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.760951833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.760970625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.760989375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761008167,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761026958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761045708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.7610645,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.76108325,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761102042,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.76112075,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761139542,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761158292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761177083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761195833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761214625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761233375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761252167,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761270917,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761289708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761308458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761327375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761346125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761364917,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761383708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.761402458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.76142125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.836537667,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.836556208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.836595833,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.836614375,SPI,MOSI, 0x0000,  MISO, 0x3FFF
0.836653958,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.8366725,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.836712083,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.836730625,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.836770208,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.83678875,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.836829125,SPI,MOSI, 0x4A00,  MISO, 0xFFFF
0.836847625,SPI,MOSI, 0xC900,  MISO, 0xFF00
0.836866542,SPI,MOSI, 0x0000,  MISO, 0x9B9F
0.836891708,SPI,MOSI, 0x0000,  MISO, 0x689F
0.83691675,SPI,MOSI, 0x0000,  MISO, 0xAA9F
0.836941792,SPI,MOSI, 0x0000,  MISO, 0x3CB7
0.836966833,SPI,MOSI, 0x0000,  MISO, 0x004D
0.836991417,SPI,MOSI, 0x0000,  MISO, 0x9F91
0.837016458,SPI,MOSI, 0x0000,  MISO, 0x9F95
0.8370415,SPI,MOSI, 0x0000,  MISO, 0x9F2E
0.837066542,SPI,MOSI, 0x0000,  MISO, 0x8DFF
0.837091583,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837110375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837129083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837147875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837166667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837185417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837204208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837222958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.83724175,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.8372605,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837279292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837298042,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837316833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837335667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837354417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837373208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837391958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.83741075,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.8374295,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837448292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837467042,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837485833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837504625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837523375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837542167,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837560917,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837579708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.837598458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.912714667,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.912733208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.912772833,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.912791375,SPI,MOSI, 0x0000,  MISO, 0x3FFF
0.912830958,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.9128495,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.912889083,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.912907625,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.91294725,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.91296575,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.913006125,SPI,MOSI, 0x4B00,  MISO, 0xFFFF
0.913024667,SPI,MOSI, 0x2000,  MISO, 0xFF00
0.913043542,SPI,MOSI, 0x0000,  MISO, 0xF99E
0.913068708,SPI,MOSI, 0x0000,  MISO, 0x0000
0.913092875,SPI,MOSI, 0x0000,  MISO, 0x0100
0.913117667,SPI,MOSI, 0x0000,  MISO, 0x1865
0.913142667,SPI,MOSI, 0x0000,  MISO, 0x0000
0.913166833,SPI,MOSI, 0x0000,  MISO, 0x0002
0.913191208,SPI,MOSI, 0x0000,  MISO, 0x0002
0.913215583,SPI,MOSI, 0x0000,  MISO, 0x0024
0.913240167,SPI,MOSI, 0x0000,  MISO, 0xA2FF
0.91326525,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913284,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913302792,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913321542,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913340458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913359208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913378,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.91339675,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913415542,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913434292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913453083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913471833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913490625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913509375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913528167,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913546917,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913565708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913584458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.91360325,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913622,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913640792,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913659583,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913678333,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913697125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913715875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913734667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913753417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.913772208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.988881542,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.988900083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.988939708,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.98895825,SPI,MOSI, 0x0000,  MISO, 0x3FFF
0.988997833,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.989016375,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.989056,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.9890745,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.989114125,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
0.989132583,SPI,MOSI, 0x0000,  MISO, 0x0FFF
0.989173333,SPI,MOSI, 0x4C00,  MISO, 0xFFFF
0.989191875,SPI,MOSI, 0xE100,  MISO, 0xFF00
0.98921075,SPI,MOSI, 0x0000,  MISO, 0x0200
0.989235667,SPI,MOSI, 0x0000,  MISO, 0x5377
0.989260708,SPI,MOSI, 0x0000,  MISO, 0x3F7C
0.98928575,SPI,MOSI, 0x0000,  MISO, 0x0002
0.989310125,SPI,MOSI, 0x0000,  MISO, 0x0090
0.989336625,SPI,MOSI, 0x0000,  MISO, 0x7730
0.989361708,SPI,MOSI, 0x0000,  MISO, 0x78FF
0.98938675,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.9894055,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989424292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989443042,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989461833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989480583,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989499375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989518125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989536917,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989555667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989574458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989593208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989612,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.98963075,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989649542,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989668292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989687083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989705833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989724625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989743375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989762167,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989780958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989799708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.9898185,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.98983725,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989856042,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989874792,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989893583,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989912333,SPI,MOSI, 0x0000,  MISO, 0xFFFF
0.989931125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065194167,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.065212667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065252333,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.065270833,SPI,MOSI, 0x0000,  MISO, 0x3FFF
1.065310458,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.065328958,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.065368875,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.065387375,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.065427,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.0654455,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.065486,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.065504542,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.065544167,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.065562708,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.065602292,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.065620833,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.065660417,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.065678958,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.065718542,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.065737083,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.065777542,SPI,MOSI, 0x0100,  MISO, 0xFFFF
1.065796042,SPI,MOSI, 0x2700,  MISO, 0xFFFF
1.065814958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065833792,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065852583,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065871375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065890125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065908917,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065927667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065946458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065965208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.065984,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.06600275,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066021542,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066040292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066059083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066077833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066096625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066115375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066134125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066152875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066171667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066190417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066209208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066228,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.06624675,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066265542,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066284292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066303083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066321833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066340708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066359458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.06637825,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066397,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066415792,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066434542,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066453333,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066472083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.066490875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.141517125,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.141535625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.141575292,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.141593792,SPI,MOSI, 0x0000,  MISO, 0x3FFF
1.141633417,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.141651958,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.141691542,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.141710083,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.141749667,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.141768208,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.141808667,SPI,MOSI, 0x0100,  MISO, 0xFFFF
1.141827167,SPI,MOSI, 0x3300,  MISO, 0xFFFF
1.141846083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.141864917,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.141883708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.141902458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.14192125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.14194,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.141958792,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.141977583,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.141996333,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142015125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142033875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142052667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142071417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142090208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142108958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.14212775,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142146458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.14216525,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142184,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142202792,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142221542,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142240333,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142259083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142277875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142296625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142315417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142334208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142353083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142371833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142390625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142409375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142428167,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142446917,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142465708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142484458,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.14250325,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.142522,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.217548333,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.217566833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.2176065,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.217625,SPI,MOSI, 0x0000,  MISO, 0x3FFF
1.217664625,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.217683125,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.21772275,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.21774125,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.217780875,SPI,MOSI, 0x2AD4,  MISO, 0xFFFF
1.217799417,SPI,MOSI, 0x0000,  MISO, 0x0FFF
1.217839833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.217858333,SPI,MOSI, 0x9400,  MISO, 0xFFFF
1.21787725,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.217896083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.217914875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.217933625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.217952417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.217971167,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.217989958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218008708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.2180275,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.21804625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218065042,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218083792,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218102583,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218121375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218140125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218158875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218177667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218196417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218215208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218233958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.21825275,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.2182715,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218290292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218309042,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218327833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218348375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218367208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218385958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.21840475,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.2184235,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218442292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218461083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218479833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218498625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218517375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218536167,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.218554917,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293582875,SPI,MOSI, 0x2BFB,  MISO, 0xFFFF
1.293622875,SPI,MOSI, 0x2BFB,  MISO, 0xFFFF
1.293663292,SPI,MOSI, 0x0100,  MISO, 0xFFFF
1.293681792,SPI,MOSI, 0xDA00,  MISO, 0xFFFF
1.293700708,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293719583,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293738333,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293757125,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293775875,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293794667,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293813417,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293832208,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293850958,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.29386975,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293888542,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293907292,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293926083,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293944833,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293963625,SPI,MOSI, 0x0000,  MISO, 0xFFFF
1.293982375,SPI,MOSI, 0x0000,  MISO, 0xFFFF
