Time [s], Analyzer Name, Decoded Protocol Result,,,
1.775486042,SPI,MOSI, 0x00,  MISO, 0xFF
1.7755275,SPI,MOSI, 0x2A,  MISO, 0xFF
1.7755355,SPI,MOSI, 0xD4,  MISO, 0xFF
1.775545,SPI,MOSI, 0x00,  MISO, 0xFF
1.775553,SPI,MOSI, 0x00,  MISO, 0xFF
1.775583375,SPI,MOSI, 0x2A,  MISO, 0xFF
1.775591375,SPI,MOSI, 0xD4,  MISO, 0xFF
1.775600875,SPI,MOSI, 0x00,  MISO, 0xFF
1.775608875,SPI,MOSI, 0x00,  MISO, 0xFF
1.775638708,SPI,MOSI, 0x2A,  MISO, 0xFF
1.775646667,SPI,MOSI, 0xD4,  MISO, 0xFF
1.775656208,SPI,MOSI, 0x00,  MISO, 0xFF
1.775664208,SPI,MOSI, 0x00,  MISO, 0xFF
1.775712833,SPI,MOSI, 0x2A,  MISO, 0xFF
1.775720792,SPI,MOSI, 0xD4,  MISO, 0xFF
1.775730333,SPI,MOSI, 0x00,  MISO, 0xFF
1.775738292,SPI,MOSI, 0x00,  MISO, 0xFF
1.775769292,SPI,MOSI, 0x2A,  MISO, 0xFF
1.775777292,SPI,MOSI, 0xD4,  MISO, 0xFF
1.775786792,SPI,MOSI, 0x00,  MISO, 0xFF
1.775794792,SPI,MOSI, 0x00,  MISO, 0xFF
1.775824583,SPI,MOSI, 0x2A,  MISO, 0xFF
1.775832583,SPI,MOSI, 0xD4,  MISO, 0xFF
1.775842083,SPI,MOSI, 0x00,  MISO, 0xFF
1.775850083,SPI,MOSI, 0x00,  MISO, 0xFF
1.775879833,SPI,MOSI, 0x2A,  MISO, 0xFF
1.775887833,SPI,MOSI, 0xD4,  MISO, 0xFF
1.775897292,SPI,MOSI, 0x00,  MISO, 0xFF
1.775905333,SPI,MOSI, 0x00,  MISO, 0xFF
1.77596825,SPI,MOSI, 0x4F,  MISO, 0xFF
1.77597625,SPI,MOSI, 0x94,  MISO, 0xFF
1.77598575,SPI,MOSI, 0x04,  MISO, 0xFF
1.77599375,SPI,MOSI, 0x00,  MISO, 0xFF
1.77600325,SPI,MOSI, 0x00,  MISO, 0xFF
1.77601125,SPI,MOSI, 0x00,  MISO, 0xFF
1.77602075,SPI,MOSI, 0x00,  MISO, 0xFF
1.77602875,SPI,MOSI, 0x00,  MISO, 0xFF
1.77603825,SPI,MOSI, 0x00,  MISO, 0xFF
1.77604625,SPI,MOSI, 0x00,  MISO, 0xFF
1.77605575,SPI,MOSI, 0x00,  MISO, 0xFF
1.77606375,SPI,MOSI, 0x00,  MISO, 0xFF
1.77607325,SPI,MOSI, 0x00,  MISO, 0xFF
1.77608125,SPI,MOSI, 0x00,  MISO, 0xFF
1.77609075,SPI,MOSI, 0x00,  MISO, 0xFF
1.77609875,SPI,MOSI, 0x00,  MISO, 0xFF
1.77610825,SPI,MOSI, 0x00,  MISO, 0xFF
1.77611625,SPI,MOSI, 0x00,  MISO, 0xFF
1.77612575,SPI,MOSI, 0x00,  MISO, 0xFF
1.77613375,SPI,MOSI, 0x00,  MISO, 0xFF
1.77614325,SPI,MOSI, 0x00,  MISO, 0xFF
1.77615125,SPI,MOSI, 0x00,  MISO, 0xFF
1.77616075,SPI,MOSI, 0x00,  MISO, 0xFF
1.77616875,SPI,MOSI, 0x00,  MISO, 0xFF
1.77617825,SPI,MOSI, 0x00,  MISO, 0xFF
1.77618625,SPI,MOSI, 0x00,  MISO, 0xFF
1.77619575,SPI,MOSI, 0x00,  MISO, 0xFF
1.77620375,SPI,MOSI, 0x00,  MISO, 0xFF
1.77621325,SPI,MOSI, 0x00,  MISO, 0xFF
1.77622125,SPI,MOSI, 0x00,  MISO, 0xFF
1.77623075,SPI,MOSI, 0x00,  MISO, 0xFF
1.77623875,SPI,MOSI, 0x00,  MISO, 0xFF
1.77624825,SPI,MOSI, 0x00,  MISO, 0xFF
1.77625625,SPI,MOSI, 0x00,  MISO, 0xFF
1.77626575,SPI,MOSI, 0x00,  MISO, 0xFF
1.77627375,SPI,MOSI, 0x00,  MISO, 0xFF
1.77628325,SPI,MOSI, 0x00,  MISO, 0xFF
1.77629125,SPI,MOSI, 0x00,  MISO, 0xFF
1.77630075,SPI,MOSI, 0x00,  MISO, 0xFF
1.77630875,SPI,MOSI, 0x00,  MISO, 0xFF
1.77631825,SPI,MOSI, 0x00,  MISO, 0xFF
1.77632625,SPI,MOSI, 0x00,  MISO, 0xFF
1.77633575,SPI,MOSI, 0x00,  MISO, 0xFF
1.77634375,SPI,MOSI, 0x00,  MISO, 0xFF
1.77635325,SPI,MOSI, 0x00,  MISO, 0xFF
1.77636125,SPI,MOSI, 0x00,  MISO, 0xFF
1.776398,SPI,MOSI, 0x47,  MISO, 0xFF
1.776406,SPI,MOSI, 0x94,  MISO, 0xFF
1.7764155,SPI,MOSI, 0x81,  MISO, 0xFF
1.7764235,SPI,MOSI, 0x00,  MISO, 0x94
1.776433,SPI,MOSI, 0x00,  MISO, 0x5A
1.776441,SPI,MOSI, 0x00,  MISO, 0x9F
1.7764505,SPI,MOSI, 0x00,  MISO, 0xA9
1.7764585,SPI,MOSI, 0x00,  MISO, 0x9F
1.776468,SPI,MOSI, 0x00,  MISO, 0xB3
1.776476,SPI,MOSI, 0x00,  MISO, 0x9F
1.7764855,SPI,MOSI, 0x00,  MISO, 0xA4
1.7764935,SPI,MOSI, 0x00,  MISO, 0x5A
1.776503,SPI,MOSI, 0x00,  MISO, 0x94
1.776511,SPI,MOSI, 0x00,  MISO, 0xC7
1.7765205,SPI,MOSI, 0x00,  MISO, 0x9F
1.7765285,SPI,MOSI, 0x00,  MISO, 0xC3
1.776538,SPI,MOSI, 0x00,  MISO, 0x9F
1.776546,SPI,MOSI, 0x00,  MISO, 0xB9
1.7765555,SPI,MOSI, 0x00,  MISO, 0x9F
1.7765635,SPI,MOSI, 0x00,  MISO, 0x9A
1.776573,SPI,MOSI, 0x00,  MISO, 0x5E
1.776581,SPI,MOSI, 0x00,  MISO, 0xFF
1.7765905,SPI,MOSI, 0x00,  MISO, 0xFF
1.7765985,SPI,MOSI, 0x00,  MISO, 0xFF
1.776608,SPI,MOSI, 0x00,  MISO, 0xFF
1.776616,SPI,MOSI, 0x00,  MISO, 0xFF
1.7766255,SPI,MOSI, 0x00,  MISO, 0xFF
1.7766335,SPI,MOSI, 0x00,  MISO, 0xFF
1.776643,SPI,MOSI, 0x00,  MISO, 0xFF
1.776651,SPI,MOSI, 0x00,  MISO, 0xFF
1.7766605,SPI,MOSI, 0x00,  MISO, 0xFF
1.7766685,SPI,MOSI, 0x00,  MISO, 0xFF
1.776678,SPI,MOSI, 0x00,  MISO, 0xFF
1.776686,SPI,MOSI, 0x00,  MISO, 0xFF
1.7766955,SPI,MOSI, 0x00,  MISO, 0xFF
1.7767035,SPI,MOSI, 0x00,  MISO, 0xFF
1.776713,SPI,MOSI, 0x00,  MISO, 0xFF
1.776721,SPI,MOSI, 0x00,  MISO, 0xFF
1.7767305,SPI,MOSI, 0x00,  MISO, 0xFF
1.7767385,SPI,MOSI, 0x00,  MISO, 0xFF
1.776748,SPI,MOSI, 0x00,  MISO, 0xFF
1.776756,SPI,MOSI, 0x00,  MISO, 0xFF
1.7767655,SPI,MOSI, 0x00,  MISO, 0xFF
1.7767735,SPI,MOSI, 0x00,  MISO, 0xFF
1.776783,SPI,MOSI, 0x00,  MISO, 0xFF
1.776791,SPI,MOSI, 0x00,  MISO, 0xFF
1.7768005,SPI,MOSI, 0x00,  MISO, 0xFF
1.7768085,SPI,MOSI, 0x00,  MISO, 0xFF
1.776818,SPI,MOSI, 0x00,  MISO, 0xFF
1.776826,SPI,MOSI, 0x00,  MISO, 0xFF
1.7768355,SPI,MOSI, 0x00,  MISO, 0xFF
1.7768435,SPI,MOSI, 0x00,  MISO, 0xFF
1.776853,SPI,MOSI, 0x00,  MISO, 0xFF
1.776861,SPI,MOSI, 0x00,  MISO, 0xFF
1.7768705,SPI,MOSI, 0x00,  MISO, 0xFF
1.7768785,SPI,MOSI, 0x00,  MISO, 0xFF
1.776888,SPI,MOSI, 0x00,  MISO, 0xFF
1.776896,SPI,MOSI, 0x00,  MISO, 0xFF
1.7769055,SPI,MOSI, 0x00,  MISO, 0xFF
1.7769135,SPI,MOSI, 0x00,  MISO, 0xFF
1.776923,SPI,MOSI, 0x00,  MISO, 0xFF
1.776931,SPI,MOSI, 0x00,  MISO, 0xFF
1.7769405,SPI,MOSI, 0x00,  MISO, 0xFF
1.7769485,SPI,MOSI, 0x00,  MISO, 0xFF
1.776958,SPI,MOSI, 0x00,  MISO, 0xFF
1.776966,SPI,MOSI, 0x00,  MISO, 0xFF
1.7769755,SPI,MOSI, 0x00,  MISO, 0xFF
1.7769835,SPI,MOSI, 0x00,  MISO, 0xFF
1.776993,SPI,MOSI, 0x00,  MISO, 0xFF
1.777001,SPI,MOSI, 0x00,  MISO, 0xFF
1.7770105,SPI,MOSI, 0x00,  MISO, 0xFF
1.7770185,SPI,MOSI, 0x00,  MISO, 0xFF
1.777028,SPI,MOSI, 0x00,  MISO, 0xFF
1.777036,SPI,MOSI, 0x00,  MISO, 0xFF
1.7770455,SPI,MOSI, 0x00,  MISO, 0xFF
1.7770535,SPI,MOSI, 0x00,  MISO, 0xFF
1.777605042,SPI,MOSI, 0x2A,  MISO, 0xFF
1.777613042,SPI,MOSI, 0xD4,  MISO, 0xFF
1.777622542,SPI,MOSI, 0x00,  MISO, 0xFF
1.777630542,SPI,MOSI, 0x00,  MISO, 0xFF
1.777669292,SPI,MOSI, 0x2A,  MISO, 0xFF
1.777677292,SPI,MOSI, 0xD4,  MISO, 0xFF
1.777686792,SPI,MOSI, 0x00,  MISO, 0xFF
1.777694792,SPI,MOSI, 0x00,  MISO, 0xFF
1.777724833,SPI,MOSI, 0x2A,  MISO, 0xFF
1.777732833,SPI,MOSI, 0xD4,  MISO, 0xFF
1.777742333,SPI,MOSI, 0x00,  MISO, 0xFF
1.777750333,SPI,MOSI, 0x00,  MISO, 0xFF
1.77778,SPI,MOSI, 0x2A,  MISO, 0xFF
1.777787958,SPI,MOSI, 0xD4,  MISO, 0xFF
1.7777975,SPI,MOSI, 0x00,  MISO, 0xFF
1.7778055,SPI,MOSI, 0x00,  MISO, 0xFF
1.777846667,SPI,MOSI, 0x2A,  MISO, 0xFF
1.777854667,SPI,MOSI, 0xD4,  MISO, 0xFF
1.777864167,SPI,MOSI, 0x00,  MISO, 0xFF
1.777872167,SPI,MOSI, 0x00,  MISO, 0xFF
1.777925,SPI,MOSI, 0x2A,  MISO, 0xFF
1.777933,SPI,MOSI, 0xD4,  MISO, 0xFF
1.7779425,SPI,MOSI, 0x00,  MISO, 0xFF
1.7779505,SPI,MOSI, 0x00,  MISO, 0xFF
1.777980583,SPI,MOSI, 0x2A,  MISO, 0xFF
1.777988583,SPI,MOSI, 0xD4,  MISO, 0xFF
1.777998083,SPI,MOSI, 0x00,  MISO, 0xFF
1.778006083,SPI,MOSI, 0x00,  MISO, 0xFF
1.778266208,SPI,MOSI, 0x47,  MISO, 0xFF
1.778274208,SPI,MOSI, 0x94,  MISO, 0xFF
1.778283708,SPI,MOSI, 0x81,  MISO, 0xFF
1.778291708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778301208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778309208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778318708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778326708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778336208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778344208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778353708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778361708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778371208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778379208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778388708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778396708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778406208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778414208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778423708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778431708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778441208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778449208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778458708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778466708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778476208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778484208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778493708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778501708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778511208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778519208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778528708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778536708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778546208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778554208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778563708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778571708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778581208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778589208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778598708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778606708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778616208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778624208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778633708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778641708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778651208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778659208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778668708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778676708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778686208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778694208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778703708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778711708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778721208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778729208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778738708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778746708,SPI,MOSI, 0x00,  MISO, 0xFF
1.778756208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778764208,SPI,MOSI, 0x00,  MISO, 0xFF
1.778799583,SPI,MOSI, 0x48,  MISO, 0xFF
1.778807583,SPI,MOSI, 0x94,  MISO, 0xFF
1.778817083,SPI,MOSI, 0xC5,  MISO, 0xFF
1.778825083,SPI,MOSI, 0x00,  MISO, 0x94
1.778834583,SPI,MOSI, 0x00,  MISO, 0xD2
1.778842583,SPI,MOSI, 0x00,  MISO, 0x9F
1.778852083,SPI,MOSI, 0x00,  MISO, 0xAB
1.778860083,SPI,MOSI, 0x00,  MISO, 0x9F
1.778869583,SPI,MOSI, 0x00,  MISO, 0xD2
1.778877583,SPI,MOSI, 0x00,  MISO, 0x9F
1.778887083,SPI,MOSI, 0x00,  MISO, 0xBF
1.778895083,SPI,MOSI, 0x00,  MISO, 0xEA
1.778904583,SPI,MOSI, 0x00,  MISO, 0x94
1.778912583,SPI,MOSI, 0x00,  MISO, 0xB6
1.778922083,SPI,MOSI, 0x00,  MISO, 0x9F
1.778930083,SPI,MOSI, 0x00,  MISO, 0xAA
1.778939583,SPI,MOSI, 0x00,  MISO, 0x9F
1.778947583,SPI,MOSI, 0x00,  MISO, 0xC6
1.778957083,SPI,MOSI, 0x00,  MISO, 0x9F
1.778965083,SPI,MOSI, 0x00,  MISO, 0x90
1.778974583,SPI,MOSI, 0x00,  MISO, 0xF6
1.778982583,SPI,MOSI, 0x00,  MISO, 0xFF
1.778992083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779000083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779009583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779017583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779027083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779035083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779044583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779052583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779062083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779070083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779079583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779087583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779097083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779105083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779114583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779122583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779132083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779140083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779149583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779157583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779167083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779175083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779184583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779192583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779202083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779210083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779219583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779227583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779237083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779245083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779254583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779262583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779272083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779280083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779289583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779297583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779307083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779315083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779324583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779332583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779342083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779350083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779359583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779367583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779377083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779385083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779394583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779402583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779412083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779420083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779429583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779437583,SPI,MOSI, 0x00,  MISO, 0xFF
1.779447083,SPI,MOSI, 0x00,  MISO, 0xFF
1.779455083,SPI,MOSI, 0x00,  MISO, 0xFF
1.77949725,SPI,MOSI, 0x2A,  MISO, 0xFF
1.77950525,SPI,MOSI, 0xD4,  MISO, 0xFF
1.77951475,SPI,MOSI, 0x00,  MISO, 0xFF
1.77952275,SPI,MOSI, 0x00,  MISO, 0xFF
1.779552833,SPI,MOSI, 0x2A,  MISO, 0xFF
1.779560833,SPI,MOSI, 0xD4,  MISO, 0xFF
1.779570333,SPI,MOSI, 0x00,  MISO, 0xFF
1.779578333,SPI,MOSI, 0x00,  MISO, 0xFF
1.779634167,SPI,MOSI, 0x2A,  MISO, 0xFF
1.779642167,SPI,MOSI, 0xD4,  MISO, 0xFF
1.779651667,SPI,MOSI, 0x00,  MISO, 0xFF
1.779659667,SPI,MOSI, 0x00,  MISO, 0xFF
1.779728542,SPI,MOSI, 0x2A,  MISO, 0xFF
1.779736542,SPI,MOSI, 0xD4,  MISO, 0xFF
1.779746042,SPI,MOSI, 0x00,  MISO, 0xFF
1.779754042,SPI,MOSI, 0x00,  MISO, 0xFF
1.779784208,SPI,MOSI, 0x2A,  MISO, 0xFF
1.779792208,SPI,MOSI, 0xD4,  MISO, 0xFF
1.779801708,SPI,MOSI, 0x00,  MISO, 0xFF
1.779809708,SPI,MOSI, 0x00,  MISO, 0xFF
1.779840333,SPI,MOSI, 0x2A,  MISO, 0xFF
1.779848333,SPI,MOSI, 0xD4,  MISO, 0xFF
1.779857833,SPI,MOSI, 0x00,  MISO, 0xFF
1.779865833,SPI,MOSI, 0x00,  MISO, 0xFF
1.779895667,SPI,MOSI, 0x2A,  MISO, 0xFF
1.779903667,SPI,MOSI, 0xD4,  MISO, 0xFF
1.779913167,SPI,MOSI, 0x00,  MISO, 0xFF
1.779921167,SPI,MOSI, 0x00,  MISO, 0xFF
1.779983833,SPI,MOSI, 0x48,  MISO, 0xFF
1.779991875,SPI,MOSI, 0x94,  MISO, 0xFF
1.780001375,SPI,MOSI, 0xC5,  MISO, 0xFF
1.780009375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780018875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780026875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780036375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780044333,SPI,MOSI, 0x00,  MISO, 0xFF
1.780053875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780061875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780071375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780079375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780088833,SPI,MOSI, 0x00,  MISO, 0xFF
1.780096875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780106375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780114375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780123875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780131875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780141375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780149375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780158875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780166875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780176375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780184375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780193875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780201875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780211375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780219375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780228875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780236875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780246375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780254375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780263875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780271875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780281375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780289375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780298875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780306875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780316375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780324375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780333875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780341875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780351375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780359375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780368875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780376875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780386375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780394375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780403875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780411875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780421375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780429375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780438875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780446875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780456375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780464375,SPI,MOSI, 0x00,  MISO, 0xFF
1.780473875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780481875,SPI,MOSI, 0x00,  MISO, 0xFF
1.780518458,SPI,MOSI, 0x49,  MISO, 0xFF
1.780526458,SPI,MOSI, 0x94,  MISO, 0xFF
1.780535958,SPI,MOSI, 0x2C,  MISO, 0xFF
1.780543958,SPI,MOSI, 0x00,  MISO, 0x94
1.780553458,SPI,MOSI, 0x00,  MISO, 0xB7
1.780561458,SPI,MOSI, 0x00,  MISO, 0x9F
1.780570958,SPI,MOSI, 0x00,  MISO, 0xCB
1.780578958,SPI,MOSI, 0x00,  MISO, 0x9F
1.780588458,SPI,MOSI, 0x00,  MISO, 0x48
1.780596458,SPI,MOSI, 0x00,  MISO, 0x9F
1.780605958,SPI,MOSI, 0x00,  MISO, 0xB2
1.780613958,SPI,MOSI, 0x00,  MISO, 0xE3
1.780623458,SPI,MOSI, 0x00,  MISO, 0x94
1.780631458,SPI,MOSI, 0x00,  MISO, 0xB5
1.780640958,SPI,MOSI, 0x00,  MISO, 0x9F
1.780648958,SPI,MOSI, 0x00,  MISO, 0xB6
1.780658458,SPI,MOSI, 0x00,  MISO, 0x9F
1.780666458,SPI,MOSI, 0x00,  MISO, 0xBD
1.780675958,SPI,MOSI, 0x00,  MISO, 0x9F
1.780683958,SPI,MOSI, 0x00,  MISO, 0x87
1.780693458,SPI,MOSI, 0x00,  MISO, 0x1E
1.780701458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780710958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780718958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780728458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780736458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780745958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780753958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780763458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780771458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780780958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780788958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780798458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780806458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780815958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780823958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780833458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780841458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780850958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780858958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780868458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780876458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780885958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780893958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780903458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780911458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780920958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780928958,SPI,MOSI, 0x00,  MISO, 0xFF
1.780938458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780946458,SPI,MOSI, 0x00,  MISO, 0xFF
1.780955958,SPI,MOSI, 0x00,  MISO, 0xFF
