Time [s], Analyzer Name, Decoded Protocol Result,,,,,,,,,,
0.77090625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77091425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77092225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77093025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77093825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77094625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77095425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77096225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77097025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77097825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77098625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77099425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77100225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77101025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77101825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77102625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77103425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77104225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77105025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77105825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77106625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77107425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77108225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77109025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77109825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77110625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77111425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77112225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77113025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77113825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77114625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7723235,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7723315,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7723665,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7723745,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7724065,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7724145,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77244625,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77245425,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77249725,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77250525,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7725375,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7725455,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77257725,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77258525,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77262775,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77263575,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77266925,SPI,MOSI, 0x00,  MISO, 0x4F,,,,,,,
0.77267725,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.77268525,SPI,MOSI, 0x00,  MISO, 0x4A,,,,,,,
0.77269325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77270125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77270925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77271725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77272525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77273325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77274125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77274925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77275725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77276525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77277325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77278125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77278925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77279725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77280525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77281325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77282125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77282925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77283725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77284525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77285325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77286125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77286925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77287725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77288525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77289325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77290125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77290925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77291725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77292525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77293325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77294125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77294925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77295725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77296525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77297325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77298125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77298925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77299725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77300525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77301325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77302125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77302925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77303725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77304525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77305325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77306125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77306925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77307725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77308525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77309325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77310125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77310925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77311725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77312525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77313325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77314125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77472825,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77473625,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77477175,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77477975,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77481175,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77481975,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77487325,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77488125,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.774913,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.774921,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.774953,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.774961,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77499275,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77500075,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7750325,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7750405,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77536025,SPI,MOSI, 0x00,  MISO, 0x47,,,,,,,
0.77536825,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.77537625,SPI,MOSI, 0x00,  MISO, 0xCF,,,,,,,
0.77538425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77539225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77540025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77540825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77541625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77542425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77543225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77544025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77544825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77545625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77546425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77547225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77548025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77548825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77549625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77550425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77551225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77552025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77552825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77553625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77554425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77555225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77556025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77556825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77557625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77558425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77559225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77560025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77560825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77561625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77562425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77563225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77564025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77564825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77565625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77566425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77567225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77568025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77568825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77569625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77570425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77571225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77572025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77572825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77573625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77574425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77575225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77576025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77576825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77577625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77578425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77579225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77580025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77580825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77581625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77582425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77583225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77584025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77584825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77585625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77586425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77587225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77588025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77588825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77589625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77590425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77591225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77592025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77592825,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77593625,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77594425,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77595225,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77596025,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7773345,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7773425,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77737775,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77738575,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7774175,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7774255,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7774575,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7774655,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77750825,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77751625,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7775485,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7775565,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77758825,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77759625,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7776365,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7776445,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77767775,SPI,MOSI, 0x00,  MISO, 0x48,,,,,,,
0.77768575,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.77769375,SPI,MOSI, 0x00,  MISO, 0x8B,,,,,,,
0.77770175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77770975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77771775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77772575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77773375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77774175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77774975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77775775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77776575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77777375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77778175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77778975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77779775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77780575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77781375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77782175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77782975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77783775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77784575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77785375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77786175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77786975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77787775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77788575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77789375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77790175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77790975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77791775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77792575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77793375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77794175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77794975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77795775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77796575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77797375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77798175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77798975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77799775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77800575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77801375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77802175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77802975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77803775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77804575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77805375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77806175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77806975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77807775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77808575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77809375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77810175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77810975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77811775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77812575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77813375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77814175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77814975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77815775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77816575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77817375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77818175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77818975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77819775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77820575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77821375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77822175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77822975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77823775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77824575,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77825375,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77826175,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77826975,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.77827775,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.779357,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.779365,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77940025,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77940825,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77944025,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77944825,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77948,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.779488,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77952475,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77953275,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7795755,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7795835,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.77961575,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.77962375,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7796555,SPI,MOSI, 0x00,  MISO, 0x21,,,,,,,
0.7796635,SPI,MOSI, 0x00,  MISO, 0xF2,,,,,,,
0.7796965,SPI,MOSI, 0x00,  MISO, 0x49,,,,,,,
0.7797045,SPI,MOSI, 0x00,  MISO, 0xA1,,,,,,,
0.7797125,SPI,MOSI, 0x00,  MISO, 0x62,,,,,,,
0.7797205,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7797285,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7797365,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7797445,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7797525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7797605,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7797685,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7797765,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7797845,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7797925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798005,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798085,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798165,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798245,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798405,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798485,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798565,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798645,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798805,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798885,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7798965,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799045,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799205,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799285,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799365,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799445,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799605,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799685,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799765,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799845,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7799925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800005,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800085,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800165,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800245,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800405,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800485,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800565,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800645,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800725,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800805,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800885,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7800965,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801045,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801125,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801205,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801285,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801365,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801445,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801525,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801605,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801685,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801765,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801845,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7801925,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7802005,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7802085,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7802165,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7802245,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7802325,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
0.7802405,SPI,MOSI, 0x00,  MISO, 0x00,,,,,,,
